scen_id,demand_scenario,refining_scenario,product_scenario,demo_cat,demo_group,title,ghg_perc_diff,metric,value,segment,unit_desc,metric_desc,seg_title,scenario,demand_title,scen_title
LC1 historical production,LC1,historical production,2020 prices,Race,aialnative,American Indian or Alaska Native,0.00820535705280947,forgone_wages_l,-53099.0143872146,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,changing prices,Race,aialnative,American Indian or Alaska Native,0.00820535705280947,forgone_wages_h,-236966.337959409,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,changing prices,Race,aialnative,American Indian or Alaska Native,0.00820535705280947,forgone_wages_l,-64393.3956414275,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,2020 prices,Race,asian,Asian,0.00820535705280947,forgone_wages_h,-11867453.7196808,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,2020 prices,Race,asian,Asian,0.00820535705280947,forgone_wages_l,-3232775.5488615,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,changing prices,Race,asian,Asian,0.00820535705280947,forgone_wages_h,-14408572.6187034,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,changing prices,Race,asian,Asian,0.00820535705280947,forgone_wages_l,-3995063.00208282,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,2020 prices,Race,black,Black,0.00820535705280947,forgone_wages_h,-5301829.66865563,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,2020 prices,Race,black,Black,0.00820535705280947,forgone_wages_l,-1435795.55912393,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,changing prices,Race,black,Black,0.00820535705280947,forgone_wages_h,-6396109.19240856,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,changing prices,Race,black,Black,0.00820535705280947,forgone_wages_l,-1763280.8188346,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,2020 prices,Race,hawaiian_pacisl,Hawaiian or Other Pacific Islander,0.00820535705280947,forgone_wages_h,-313997.515144557,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,2020 prices,Race,hawaiian_pacisl,Hawaiian or Other Pacific Islander,0.00820535705280947,forgone_wages_l,-85156.2604631186,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,changing prices,Race,hawaiian_pacisl,Hawaiian or Other Pacific Islander,0.00820535705280947,forgone_wages_h,-375463.229058087,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,changing prices,Race,hawaiian_pacisl,Hawaiian or Other Pacific Islander,0.00820535705280947,forgone_wages_l,-103713.471995976,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,2020 prices,Race,hispanic,Hispanic,0.00820535705280947,forgone_wages_h,-24706862.6045856,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,2020 prices,Race,hispanic,Hispanic,0.00820535705280947,forgone_wages_l,-6732605.46388054,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,changing prices,Race,hispanic,Hispanic,0.00820535705280947,forgone_wages_h,-30055274.6800976,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,changing prices,Race,hispanic,Hispanic,0.00820535705280947,forgone_wages_l,-8333407.24609137,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,2020 prices,Race,nonh_other,Other (Non-Hispanic),0.00820535705280947,forgone_wages_h,-391612.140302837,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,2020 prices,Race,nonh_other,Other (Non-Hispanic),0.00820535705280947,forgone_wages_l,-105713.073067419,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,changing prices,Race,nonh_other,Other (Non-Hispanic),0.00820535705280947,forgone_wages_h,-472770.829446077,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,changing prices,Race,nonh_other,Other (Non-Hispanic),0.00820535705280947,forgone_wages_l,-129881.3398761,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,2020 prices,Race,nonh_two_or_more,Two or more races (Non-Hispanic),0.00820535705280947,forgone_wages_h,-2540883.52846849,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,2020 prices,Race,nonh_two_or_more,Two or more races (Non-Hispanic),0.00820535705280947,forgone_wages_l,-684669.234882027,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,changing prices,Race,nonh_two_or_more,Two or more races (Non-Hispanic),0.00820535705280947,forgone_wages_h,-3040911.76564908,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,changing prices,Race,nonh_two_or_more,Two or more races (Non-Hispanic),0.00820535705280947,forgone_wages_l,-834187.088466406,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,2020 prices,Race,white,white,0.00820535705280947,forgone_wages_h,-24226699.6134539,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,2020 prices,Race,white,white,0.00820535705280947,forgone_wages_l,-6537903.29069686,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,changing prices,Race,white,white,0.00820535705280947,forgone_wages_h,-29121538.7829342,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 historical production,LC1,historical production,changing prices,Race,white,white,0.00820535705280947,forgone_wages_l,-7998951.185606,labor,USD,forgone_wages,Labor: forgone wages,Low demand - historical production,Low demand,"Low demand
Historical production"
LC1 low exports,LC1,low exports,2020 prices,DAC,dac,DAC,-0.68652858248236,forgone_wages_h,-1613372812.27328,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,DAC,dac,DAC,-0.68652858248236,forgone_wages_l,-417538156.572992,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,DAC,dac,DAC,-0.68652858248236,forgone_wages_h,-2110102930.67401,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,DAC,dac,DAC,-0.68652858248236,forgone_wages_l,-558242376.316541,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,DAC,non_dac,Non-DAC,-0.68652858248236,forgone_wages_h,-4614553173.11433,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,DAC,non_dac,Non-DAC,-0.68652858248236,forgone_wages_l,-1218097156.98454,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,DAC,non_dac,Non-DAC,-0.68652858248236,forgone_wages_h,-6084890407.97134,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,DAC,non_dac,Non-DAC,-0.68652858248236,forgone_wages_l,-1642442771.138,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Poverty,total_above_poverty,Above poverty line,-0.68652858248236,forgone_wages_h,-5385128388.82635,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Poverty,total_above_poverty,Above poverty line,-0.68652858248236,forgone_wages_l,-1415696928.23361,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Poverty,total_above_poverty,Above poverty line,-0.68652858248236,forgone_wages_h,-7085966490.36964,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Poverty,total_above_poverty,Above poverty line,-0.68652858248236,forgone_wages_l,-1904735371.1985,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Poverty,total_below_poverty,Below poverty line,-0.68652858248236,forgone_wages_h,-837327626.718961,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Poverty,total_below_poverty,Below poverty line,-0.68652858248236,forgone_wages_l,-218475844.255322,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Poverty,total_below_poverty,Below poverty line,-0.68652858248236,forgone_wages_h,-1101967752.33187,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Poverty,total_below_poverty,Below poverty line,-0.68652858248236,forgone_wages_l,-294015591.726886,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Race,aialnative,American Indian or Alaska Native,-0.68652858248236,forgone_wages_h,-17516394.5845579,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Race,aialnative,American Indian or Alaska Native,-0.68652858248236,forgone_wages_l,-4625842.04696246,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Race,aialnative,American Indian or Alaska Native,-0.68652858248236,forgone_wages_h,-23175080.950373,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Race,aialnative,American Indian or Alaska Native,-0.68652858248236,forgone_wages_l,-6259071.01720502,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Race,asian,Asian,-0.68652858248236,forgone_wages_h,-1031105542.94025,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Race,asian,Asian,-0.68652858248236,forgone_wages_l,-271235054.164989,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Race,asian,Asian,-0.68652858248236,forgone_wages_h,-1354621081.91936,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Race,asian,Asian,-0.68652858248236,forgone_wages_l,-364302184.478724,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Race,black,Black,-0.68652858248236,forgone_wages_h,-452221264.256197,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Race,black,Black,-0.68652858248236,forgone_wages_l,-119371710.681883,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Race,black,Black,-0.68652858248236,forgone_wages_h,-595444426.008015,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Race,black,Black,-0.68652858248236,forgone_wages_l,-160716000.767058,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Race,hawaiian_pacisl,Hawaiian or Other Pacific Islander,-0.68652858248236,forgone_wages_h,-29056730.9349821,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Race,hawaiian_pacisl,Hawaiian or Other Pacific Islander,-0.68652858248236,forgone_wages_l,-7725050.07899121,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Race,hawaiian_pacisl,Hawaiian or Other Pacific Islander,-0.68652858248236,forgone_wages_h,-38262189.0086968,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Race,hawaiian_pacisl,Hawaiian or Other Pacific Islander,-0.68652858248236,forgone_wages_l,-10400056.3273584,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Race,hispanic,Hispanic,-0.68652858248236,forgone_wages_h,-2314510856.08256,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Race,hispanic,Hispanic,-0.68652858248236,forgone_wages_l,-602701485.309761,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Race,hispanic,Hispanic,-0.68652858248236,forgone_wages_h,-3038309657.75531,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Race,hispanic,Hispanic,-0.68652858248236,forgone_wages_l,-808911401.578787,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Race,nonh_other,Other (Non-Hispanic),-0.68652858248236,forgone_wages_h,-32912196.2578199,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Race,nonh_other,Other (Non-Hispanic),-0.68652858248236,forgone_wages_l,-8678815.8614895,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Race,nonh_other,Other (Non-Hispanic),-0.68652858248236,forgone_wages_h,-43368242.0215668,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Race,nonh_other,Other (Non-Hispanic),-0.68652858248236,forgone_wages_l,-11693703.2644852,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Race,nonh_two_or_more,Two or more races (Non-Hispanic),-0.68652858248236,forgone_wages_h,-221893357.080719,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Race,nonh_two_or_more,Two or more races (Non-Hispanic),-0.68652858248236,forgone_wages_l,-58912546.757139,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Race,nonh_two_or_more,Two or more races (Non-Hispanic),-0.68652858248236,forgone_wages_h,-293050805.91351,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Race,nonh_two_or_more,Two or more races (Non-Hispanic),-0.68652858248236,forgone_wages_l,-79562376.895982,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Race,white,white,-0.68652858248236,forgone_wages_h,-2123239673.40825,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,2020 prices,Race,white,white,-0.68652858248236,forgone_wages_l,-560922267.587724,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Race,white,white,-0.68652858248236,forgone_wages_h,-2801702759.1247,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
LC1 low exports,LC1,low exports,changing prices,Race,white,white,-0.68652858248236,forgone_wages_l,-756906168.595785,labor,USD,forgone_wages,Labor: forgone wages,Low demand - low exports,Low demand,"Low demand
Low exports"
